151011 57306.00 I  0.202071 0.000016  0.299181 0.000017  I 0.2154869 0.0000047  1.5934 0.0033  I     0.129    0.119    -0.201    0.047  0.202065  0.299131  0.2154552     0.033    -0.081  
151012 57307.00 I  0.199947 0.000016  0.297504 0.000021  I 0.2138590 0.0000047  1.6366 0.0035  I     0.127    0.119    -0.205    0.014  0.199985  0.297458  0.2138006     0.114    -0.192  
151013 57308.00 I  0.197945 0.000011  0.295821 0.000017  I 0.2122177 0.0000052  1.6676 0.0032  I     0.117    0.119    -0.197    0.018  0.197971  0.295772  0.2121427     0.123    -0.205  
151014 57309.00 I  0.195938 0.000015  0.294050 0.000021  I 0.2105447 0.0000044  1.6357 0.0033  I     0.108    0.119    -0.193    0.025  0.195978  0.294023  0.2105316     0.135    -0.222  
151015 57310.00 I  0.193979 0.000015  0.292150 0.000021  I 0.2089944 0.0000042  1.4595 0.0031  I     0.089    0.119    -0.173    0.025  0.193989  0.292102  0.2090140     0.119    -0.208  
151016 57311.00 I  0.192043 0.000016  0.290447 0.000021  I 0.2075931 0.0000043  1.3811 0.0030  I     0.070    0.119    -0.152    0.024  0.192101  0.290378  0.2075757     0.097    -0.187  
151017 57312.00 I  0.190082 0.000017  0.288933 0.000021  I 0.2061882 0.0000043  1.4348 0.0029  I     0.051    0.119    -0.144    0.024  0.190083  0.288926  0.2061557     0.074    -0.167  
151018 57313.00 I  0.188340 0.000019  0.287288 0.000019  I 0.2047151 0.0000039  1.5139 0.0029  I     0.033    0.119    -0.147    0.025  0.188385  0.287220  0.2047136     0.053    -0.147  
151019 57314.00 I  0.186889 0.000019  0.285700 0.000018  I 0.2031723 0.0000039  1.5574 0.0026  I     0.019    0.119    -0.156    0.025  0.186902  0.285674  0.2031835     0.052    -0.211  
151020 57315.00 I  0.185742 0.000016  0.284324 0.000013  I 0.2016170 0.0000034  1.5508 0.0025  I     0.007    0.119    -0.178    0.020  0.185774  0.284266  0.2016409     0.033    -0.200  
151021 57316.00 I  0.184772 0.000017  0.283269 0.000015  I 0.2000524 0.0000030  1.5989 0.0022  I     0.001    0.119    -0.202    0.019  0.184801  0.283231  0.2000617     0.019    -0.182  
151022 57317.00 I  0.183722 0.000017  0.282437 0.000016  I 0.1983842 0.0000029  1.7518 0.0021  I    -0.001    0.119    -0.220    0.019  0.183755  0.282388  0.1983823     0.005    -0.159  
151023 57318.00 I  0.182396 0.000018  0.281533 0.000016  I 0.1965279 0.0000029  1.9672 0.0018  I     0.006    0.119    -0.211    0.019  0.182439  0.281498  0.1965274    -0.006    -0.139  
151024 57319.00 I  0.180755 0.000015  0.280333 0.000013  I 0.1944578 0.0000022  2.1585 0.0023  I     0.009    0.119    -0.184    0.013  0.180791  0.280296  0.1944681    -0.015    -0.123  
151025 57320.00 I  0.179177 0.000017  0.278998 0.000015  I 0.1922372 0.0000036  2.2710 0.0021  I    -0.003    0.119    -0.163    0.012  0.179187  0.278936  0.1922482    -0.023    -0.111  
151026 57321.00 I  0.178100 0.000017  0.277811 0.000016  I 0.1899395 0.0000036  2.3123 0.0027  I    -0.027    0.119    -0.146    0.012  0.178113  0.277781  0.1899635    -0.031    -0.143  
151027 57322.00 I  0.177370 0.000018  0.276691 0.000015  I 0.1876482 0.0000040  2.2467 0.0025  I    -0.050    0.119    -0.125    0.011  0.177407  0.276649  0.1876658    -0.029    -0.136  
151028 57323.00 I  0.176301 0.000022  0.275740 0.000016  I 0.1854644 0.0000036  2.1262 0.0027  I    -0.062    0.119    -0.116    0.010  0.176345  0.275680  0.1854666    -0.022    -0.133  
151029 57324.00 I  0.174465 0.000024  0.275020 0.000016  I 0.1834303 0.0000037  1.9022 0.0025  I    -0.059    0.119    -0.120    0.010  0.174492  0.274975  0.1834452    -0.014    -0.130  
151030 57325.00 I  0.171854 0.000024  0.274043 0.000017  I 0.1816549 0.0000036  1.6936 0.0024  I    -0.047    0.119    -0.114    0.010  0.171901  0.274024  0.1816418    -0.005    -0.128  
151031 57326.00 I  0.168843 0.000023  0.272507 0.000015  I 0.1800165 0.0000029  1.5646 0.0023  I    -0.035    0.119    -0.087    0.150  0.168851  0.272457  0.1800122     0.005    -0.124  
1511 1 57327.00 I  0.166227 0.000024  0.270796 0.000015  I 0.1785087 0.0000029  1.4864 0.0022  I    -0.022    0.119    -0.068    0.150  0.166233  0.270753  0.1785094     0.014    -0.121  
1511 2 57328.00 I  0.164209 0.000026  0.269426 0.000019  I 0.1770248 0.0000034  1.4650 0.0024  I    -0.006    0.119    -0.074    0.150  0.164273  0.269367  0.1770419     0.018    -0.118  
1511 3 57329.00 I  0.162442 0.000024  0.268523 0.000017  I 0.1755875 0.0000038  1.4172 0.0026  I     0.008    0.119    -0.088    0.150  0.162458  0.268493  0.1756031     0.025    -0.112  
1511 4 57330.00 I  0.161038 0.000023  0.267905 0.000019  I 0.1741750 0.0000040  1.4155 0.0027  I     0.008    0.119    -0.090    0.022  0.161041  0.267851  0.1741816     0.031    -0.105  
1511 5 57331.00 I  0.159774 0.000024  0.267502 0.000019  I 0.1727429 0.0000039  1.4548 0.0028  I    -0.002    0.119    -0.087    0.022  0.159846  0.267463  0.1727352     0.024    -0.112  
1511 6 57332.00 I  0.158029 0.000024  0.267002 0.000020  I 0.1712451 0.0000040  1.5552 0.0028  I    -0.006    0.119    -0.091    0.022  0.158069  0.266968  0.1712262     0.013    -0.124  
1511 7 57333.00 I  0.156039 0.000023  0.266162 0.000020  I 0.1696446 0.0000040  1.6192 0.0032  I    -0.006    0.119    -0.098    0.022  0.156047  0.266119  0.1696433     0.002    -0.134  
1511 8 57334.00 I  0.154453 0.000025  0.265113 0.000018  I 0.1680292 0.0000049  1.6155 0.0031  I    -0.011    0.119    -0.108    0.037  0.154468  0.265071  0.1680302    -0.008    -0.143  
1511 9 57335.00 I  0.153067 0.000024  0.264187 0.000017  I 0.1664228 0.0000048  1.5840 0.0038  I    -0.019    0.119    -0.125    0.038  0.153150  0.264125  0.1664291    -0.008    -0.144  
151110 57336.00 I  0.151421 0.000022  0.263483 0.000016  I 0.1648666 0.0000058  1.5362 0.0029  I    -0.025    0.045    -0.138    0.073  0.151418  0.263454  0.1648719    -0.013    -0.144  
151111 57337.00 I  0.149719 0.000022  0.262732 0.000019  I 0.1633488 0.0000033  1.4933 0.0035  I    -0.035    0.119    -0.132    0.051  0.149752  0.262685  0.1633563     0.033    -0.082  
151112 57338.00 I  0.148049 0.000023  0.261887 0.000019  I 0.1618821 0.0000038  1.4442 0.0025  I    -0.047    0.119    -0.117    0.051  0.148082  0.261840  0.1618871     0.033    -0.082  
151113 57339.00 I  0.146271 0.000024  0.261009 0.000019  I 0.1604678 0.0000038  1.3730 0.0024  I    -0.049    0.119    -0.112    0.051  0.146309  0.260965  0.1604772     0.033    -0.082  
151114 57340.00 I  0.144441 0.000021  0.260102 0.000018  I 0.1591107 0.0000028  1.3782 0.0022  I    -0.035    0.119    -0.118    0.055  0.144453  0.260064  0.1591024     0.033    -0.082  
151115 57341.00 I  0.142671 0.000022  0.259321 0.000019  I 0.1577111 0.0000023  1.3844 0.0018  I    -0.019    0.119    -0.121    0.043  0.142724  0.259263  0.1577249     0.033    -0.081  
151116 57342.00 I  0.140825 0.000023  0.258856 0.000021  I 0.1563442 0.0000024  1.3838 0.0019  I    -0.006    0.119    -0.119    0.036  0.140878  0.258809  0.1563533     0.033    -0.082  
151117 57343.00 I  0.138877 0.000022  0.258412 0.000019  I 0.1549194 0.0000029  1.4555 0.0016  I     0.001    0.119    -0.130    0.049  0.138883  0.258391  0.1549246     0.033    -0.081  
151118 57344.00 I  0.136848 0.000028  0.257753 0.000023  I 0.1534357 0.0000021  1.5197 0.0018  I    -0.003    0.119    -0.166    0.044  0.136900  0.257678  0.1534352     0.033    -0.082  
151119 57345.00 I  0.134538 0.000028  0.257016 0.000022  I 0.1518760 0.0000020  1.5960 0.0015  I    -0.018    0.119    -0.208    0.044  0.134569  0.256994  0.1518766     0.033    -0.082  
151120 57346.00 I  0.132123 0.000026  0.256234 0.000021  I 0.1502424 0.0000020  1.6762 0.0016  I    -0.029    0.119    -0.231    0.044  0.132134  0.256189  0.1502462     0.032    -0.082  
151121 57347.00 I  0.129944 0.000027  0.255659 0.000021  I 0.1485095 0.0000026  1.7987 0.0019  I    -0.022    0.119    -0.224    0.058  0.129967  0.255603  0.1485186     0.033    -0.082  
151122 57348.00 I  0.127858 0.000029  0.255448 0.000018  I 0.1466799 0.0000032  1.8165 0.0020  I    -0.007    0.119    -0.200    0.057  0.127913  0.255409  0.1466967     0.033    -0.082  
151123 57349.00 I  0.125562 0.000029  0.255235 0.000022  I 0.1448832 0.0000030  1.8142 0.0023  I     0.001    0.119    -0.168    0.048  0.125592  0.255206  0.1448702     0.033    -0.082  
151124 57350.00 I  0.123054 0.000023  0.254728 0.000021  I 0.1430673 0.0000034  1.7646 0.0023  I     0.009    0.119    -0.114    0.054  0.123112  0.254692  0.1430801     0.033    -0.082  
151125 57351.00 I  0.120855 0.000023  0.254192 0.000021  I 0.1413768 0.0000034  1.6468 0.0025  I    -0.011    0.119    -0.096    0.054  0.120824  0.254137  0.1413871     0.033    -0.082  
151126 57352.00 I  0.119448 0.000025  0.254143 0.000021  I 0.1397763 0.0000036  1.5214 0.0025  I    -0.034    0.119    -0.102    0.054  0.119536  0.254084  0.1397747     0.033    -0.082  
151127 57353.00 I  0.118508 0.000025  0.254310 0.000021  I 0.1383400 0.0000038  1.3781 0.0027  I    -0.055    0.119    -0.118    0.054  0.118491  0.254299  0.1383294     0.033    -0.081  
151128 57354.00 I  0.117665 0.000020  0.254382 0.000020  I 0.1369782 0.0000040  1.3605 0.0023  I    -0.074    0.119    -0.131    0.040  0.117739  0.254293  0.1369723     0.033    -0.082  
151129 57355.00 I  0.116362 0.000027  0.254378 0.000022  I 0.1355919 0.0000027  1.4243 0.0023  I    -0.085    0.119    -0.146    0.033  0.116393  0.254384  0.1355883     0.033    -0.082  
151130 57356.00 I  0.114568 0.000026  0.254093 0.000022  I 0.1341216 0.0000021  1.5122 0.0017  I    -0.085    0.119    -0.164    0.032  0.114582  0.254014  0.1341175     0.033    -0.082  
1512 1 57357.00 I  0.112624 0.000029  0.253852 0.000023  I 0.1325806 0.0000020  1.5607 0.0015  I    -0.082    0.119    -0.175    0.034  0.112666  0.253823  0.1325904     0.033    -0.082  
1512 2 57358.00 I  0.110591 0.000029  0.253605 0.000024  I 0.1309883 0.0000021  1.6448 0.0016  I    -0.048    0.119    -0.155    0.037  0.110578  0.253585  0.1309615    -0.063    -0.200  
1512 3 57359.00 I  0.108762 0.000029  0.253313 0.000024  I 0.1293024 0.0000026  1.6948 0.0022  I    -0.011    0.119    -0.131    0.037  0.108754  0.253218  0.1292883    -0.046    -0.164  
1512 4 57360.00 I  0.107200 0.000029  0.253279 0.000023  I 0.1276142 0.0000038  1.6985 0.0033  I     0.025    0.119    -0.113    0.037  0.107182  0.253277  0.1276238    -0.048    -0.161  
1512 5 57361.00 I  0.105973 0.000021  0.253140 0.000015  I 0.1259163 0.0000060  1.6696 0.0030  I     0.042    0.044    -0.101    0.044  0.105957  0.253095  0.1259280    -0.055    -0.169  
1512 6 57362.00 I  0.104901 0.000022  0.252935 0.000018  I 0.1242689 0.0000046  1.6590 0.0038  I     0.028    0.119    -0.096    0.033  0.104966  0.252909  0.1242687    -0.063    -0.176  
1512 7 57363.00 I  0.103638 0.000022  0.252702 0.000018  I 0.1225893 0.0000048  1.6754 0.0037  I    -0.010    0.119    -0.109    0.031  0.103643  0.252696  0.1226210    -0.071    -0.184  
1512 8 57364.00 I  0.102372 0.000018  0.252195 0.000016  I 0.1209377 0.0000057  1.6329 0.0032  I    -0.065    0.119    -0.134    0.022  0.102413  0.252172  0.1209575    -0.078    -0.192  
1512 9 57365.00 I  0.101059 0.000019  0.251653 0.000018  I 0.1193080 0.0000043  1.6369 0.0032  I    -0.118    0.119    -0.142    0.019  0.101163  0.251584  0.1193117    -0.082    -0.197  
151210 57366.00 I  0.099087 0.000019  0.251253 0.000017  I 0.1176894 0.0000031  1.5643 0.0027  I    -0.161    0.119    -0.139    0.019  0.099224  0.251224  0.1177280    -0.084    -0.202  
151211 57367.00 I  0.096455 0.000018  0.250819 0.000017  I 0.1161967 0.0000031  1.4397 0.0024  I    -0.174    0.119    -0.140    0.019  0.096454  0.250747  0.1162206    -0.086    -0.207  
151212 57368.00 I  0.093862 0.000019  0.250562 0.000012  I 0.1147736 0.0000037  1.4241 0.0019  I    -0.151    0.119    -0.152    0.014  0.093871  0.250487  0.1147805    -0.088    -0.212  
151213 57369.00 I  0.091541 0.000017  0.250544 0.000018  I 0.1133538 0.0000022  1.3925 0.0022  I    -0.119    0.119    -0.155    0.016  0.091540  0.250498  0.1133593    -0.091    -0.217  
151214 57370.00 I  0.089363 0.000017  0.250614 0.000018  I 0.1119735 0.0000023  1.4062 0.0018  I    -0.095    0.043    -0.144    0.016  0.089406  0.250557  0.1119733    -0.092    -0.222  
151215 57371.00 I  0.087131 0.000039  0.250698 0.000036  I 0.1105040 0.0000028  1.5320 0.0017  I    -0.079    0.056    -0.139    0.041  0.087129  0.250709  0.1105165    -0.095    -0.227  
151216 57372.00 I  0.085062 0.000039  0.250399 0.000038  I 0.1089137 0.0000025  1.6453 0.0022  I    -0.070    0.052    -0.148    0.038  0.085012  0.250367  0.1089185    -0.121    -0.149  
151217 57373.00 I  0.083473 0.000040  0.249980 0.000038  I 0.1072106 0.0000035  1.7670 0.0022  I    -0.068    0.052    -0.156    0.038  0.083505  0.249857  0.1072182    -0.156    -0.049  
151218 57374.00 I  0.081975 0.000040  0.250204 0.000038  I 0.1053910 0.0000036  1.8548 0.0042  I    -0.074    0.052    -0.155    0.038  0.082063  0.250124  0.1054086    -0.156    -0.065  
151219 57375.00 I  0.080101 0.000040  0.250775 0.000036  I 0.1034973 0.0000076  1.9538 0.0028  I    -0.085    0.104    -0.155    0.080  0.080161  0.250745  0.1035126    -0.145    -0.118  
151220 57376.00 I  0.078001 0.000040  0.251179 0.000036  I 0.1014958 0.0000043  2.0156 0.0042  I    -0.089    0.119    -0.165    0.097  0.078056  0.251155  0.1015110    -0.135    -0.171  
151221 57377.00 I  0.075737 0.000022  0.251430 0.000020  I 0.0995131 0.0000034  1.9363 0.0028  I    -0.084    0.119    -0.163    0.062  0.075779  0.251405  0.0995037    -0.125    -0.224  
151222 57378.00 I  0.073436 0.000021  0.251569 0.000017  I 0.0976287 0.0000036  1.8405 0.0023  I    -0.077    0.119    -0.125    0.070  0.073426  0.251539  0.0976237    -0.114    -0.278  
151223 57379.00 I  0.071284 0.000022  0.251686 0.000018  I 0.0958541 0.0000030  1.6786 0.0024  I    -0.073    0.119    -0.065    0.070  0.071342  0.251595  0.0958802    -0.044    -0.094  
151224 57380.00 I  0.069006 0.000021  0.252194 0.000020  I 0.0942967 0.0000031  1.4410 0.0022  I    -0.075    0.119    -0.026    0.070  0.069070  0.252103  0.0942904    -0.024    -0.035  
151225 57381.00 I  0.066440 0.000020  0.252971 0.000021  I 0.0928963 0.0000033  1.4308 0.0027  I    -0.079    0.119    -0.012    0.070  0.066465  0.252980  0.0928075    -0.029    -0.045  
151226 57382.00 I  0.063999 0.000018  0.253429 0.000020  I 0.0914379 0.0000043  1.4123 0.0030  I    -0.079    0.074    -0.001    0.036  0.063961  0.253384  0.0914544    -0.034    -0.055  
151227 57383.00 I  0.061852 0.000017  0.253848 0.000023  I 0.0900711 0.0000050  1.3956 0.0029  I    -0.076    0.119     0.007    0.043  0.061923  0.253784  0.0900941    -0.039    -0.065  
151228 57384.00 I  0.059679 0.000022  0.254412 0.000025  I 0.0885862 0.0000039  1.5602 0.0033  I    -0.079    0.119     0.002    0.038  0.059699  0.254380  0.0885893    -0.044    -0.074  
151229 57385.00 I  0.057502 0.000023  0.255010 0.000027  I 0.0869706 0.0000044  1.6649 0.0029  I    -0.093    0.119    -0.004    0.038  0.057556  0.254942  0.0869659    -0.050    -0.084  
151230 57386.00 I  0.055401 0.000025  0.255666 0.000025  I 0.0852634 0.0000042  1.7485 0.0030  I    -0.114    0.119     0.000    0.038  0.055403  0.255688  0.0852711    -0.056    -0.094  
151231 57387.00 I  0.053351 0.000026  0.256258 0.000025  I 0.0834683 0.0000041  1.8480 0.0031  I    -0.126    0.119     0.007    0.038  0.053421  0.256131  0.0834477    -0.064    -0.103  
16 1 1 57388.00 I  0.051144 0.000026  0.256843 0.000026  I 0.0815720 0.0000045  1.9337 0.0033  I    -0.122    0.119     0.006    0.038  0.051184  0.256749  0.0815253    -0.071    -0.112  
16 1 2 57389.00 I  0.048907 0.000028  0.257346 0.000018  I 0.0796298 0.0000051  1.9325 0.0032  I    -0.112    0.119     0.003    0.032  0.048883  0.257337  0.0796130    -0.176    -0.068  
16 1 3 57390.00 I  0.047094 0.000025  0.257756 0.000016  I 0.0777079 0.0000046  1.9284 0.0033  I    -0.102    0.119     0.000    0.150  0.047085  0.257653  0.0776943    -0.152    -0.094  
16 1 4 57391.00 I  0.045646 0.000025  0.258617 0.000015  I 0.0757668 0.0000041  1.9428 0.0030  I    -0.095    0.119    -0.022    0.150  0.045706  0.258472  0.0757555    -0.130    -0.121  
16 1 5 57392.00 I  0.044090 0.000024  0.260175 0.000017  I 0.0738386 0.0000037  1.9084 0.0029  I    -0.091    0.119    -0.074    0.150  0.044166  0.260140  0.0738390    -0.107    -0.148  
16 1 6 57393.00 I  0.042269 0.000032  0.261836 0.000020  I 0.0719550 0.0000041  1.8590 0.0026  I    -0.089    0.119    -0.142    0.032  0.042273  0.261813  0.0719570    -0.101    -0.165  
16 1 7 57394.00 I  0.040674 0.000033  0.263340 0.000019  I 0.0701139 0.0000037  1.8296 0.0027  I    -0.079    0.119    -0.199    0.032  0.040644  0.263281  0.0700952    -0.098    -0.180  
16 1 8 57395.00 I  0.039448 0.000032  0.265126 0.000019  I 0.0683088 0.0000036  1.7612 0.0039  I    -0.056    0.119    -0.234    0.032  0.039550  0.265032  0.0683071    -0.095    -0.195  
16 1 9 57396.00 I  0.037865 0.000030  0.267164 0.000017  I 0.0665765 0.0000069  1.7378 0.0041  I    -0.031    0.049    -0.244    0.085  0.037982  0.267192  0.0665729    -0.093    -0.211  
16 110 57397.00 I  0.035917 0.000030  0.268931 0.000018  I 0.0648159 0.0000073  1.7663 0.0041  I    -0.019    0.049    -0.229    0.085  0.035901  0.268861  0.0647931    -0.089    -0.226  
16 111 57398.00 I  0.034220 0.000031  0.270687 0.000022  I 0.0630183 0.0000044  1.8716 0.0041  I    -0.027    0.119    -0.198    0.043  0.034248  0.270654  0.0629571    -0.087    -0.241  
16 112 57399.00 I  0.032697 0.000020  0.272565 0.000022  I 0.0610565 0.0000039  2.0255 0.0028  I    -0.048    0.119    -0.182    0.041  0.032743  0.272514  0.0610363    -0.083    -0.256  
16 113 57400.00 I  0.031045 0.000022  0.274373 0.000023  I 0.0590005 0.0000034  2.0797 0.0026  I    -0.070    0.119    -0.196    0.039  0.031083  0.274416  0.0589997    -0.081    -0.271  
16 114 57401.00 I  0.029486 0.000021  0.275677 0.000022  I 0.0568718 0.0000035  2.2096 0.0023  I    -0.097    0.119    -0.207    0.039  0.029455  0.275680  0.0568343    -0.084    -0.256  
16 115 57402.00 I  0.028168 0.000020  0.276760 0.000022  I 0.0546254 0.0000032  2.2072 0.0022  I    -0.126    0.119    -0.189    0.028  0.028262  0.276665  0.0546315    -0.090    -0.232  
16 116 57403.00 I  0.026670 0.000019  0.278132 0.000022  I 0.0524759 0.0000028  2.1494 0.0021  I    -0.151    0.119    -0.157    0.028  0.026705  0.278101  0.0524774    -0.094    -0.209  
16 117 57404.00 I  0.024993 0.000017  0.279617 0.000019  I 0.0503454 0.0000027  2.0351 0.0019  I    -0.163    0.119    -0.135    0.027  0.025056  0.279512  0.0503893    -0.099    -0.185  
16 118 57405.00 I  0.023212 0.000019  0.281342 0.000019  I 0.0484098 0.0000026  1.9083 0.0022  I    -0.154    0.119    -0.120    0.040  0.023258  0.281310  0.0484085    -0.104    -0.162  
